Date,Open,High,Low,Close,Volume,Adj Close
2014-12-30,21.330001,21.94,20.780001,21.70,1643200,108.500002
2014-12-29,21.02,21.260001,20.39,20.62,1662600,103.10
2014-12-26,20.45,21.05,20.15,20.87,1162400,104.35
2014-12-24,20.360001,20.80,20.22,20.410001,737200,102.050005
2014-12-23,20.47,21.70,20.45,20.82,1799700,104.10
2014-12-22,21.65,22.00,20.70,20.70,2593700,103.500002
2014-12-19,23.160001,23.87,22.260001,22.95,2190700,114.750002
2014-12-18,22.49,24.75,22.30,23.39,3529900,116.949999
2014-12-17,32.20,32.279999,24.630001,24.860001,4542000,124.300005
2014-12-16,30.079999,31.50,25.42,31.35,4965100,156.750002
2014-12-15,27.379999,31.00,25.879999,28.79,5681300,143.949999
2014-12-12,29.570002,30.470002,26.64,30.079999,5829400,150.399996
2014-12-11,23.65,27.310001,21.57,27.179999,5051500,135.899996
2014-12-10,20.880001,24.42,20.70,24.360001,4161400,121.800005
2014-12-09,21.67,22.380001,19.74,20.02,4359400,100.10
2014-12-08,18.460001,20.04,17.87,19.59,3141900,97.949998
2014-12-05,18.30,18.55,17.62,18.27,2804800,91.35
2014-12-04,19.30,20.00,18.50,18.910001,2462800,94.550004
2014-12-03,19.04,19.310001,18.70,18.84,1429200,94.199998
2014-12-02,21.92,21.92,19.47,19.560001,2209700,97.800005
2014-12-01,21.12,22.40,20.97,22.02,2773800,110.10
2014-11-28,19.44,20.410001,19.180001,20.29,1270100,101.449998
2014-11-26,19.980001,20.05,19.180001,19.25,1793000,96.250001
2014-11-25,20.060001,20.530001,19.810001,20.02,1723300,100.10
2014-11-24,20.77,20.94,20.17,20.17,1742600,100.85
2014-11-21,20.70,21.510001,20.680001,21.14,1812100,105.699999
2014-11-20,23.30,23.40,21.82,22.080001,1388000,110.400003
2014-11-19,21.95,22.880001,21.780001,22.45,2073500,112.250002
2014-11-18,21.92,21.960001,20.90,21.380001,1902900,106.900003
2014-11-17,22.710001,23.04,21.75,22.230001,2044600,111.150003
2014-11-14,22.430001,23.25,22.160001,22.29,2028300,111.449999
2014-11-13,21.85,23.44,21.280001,22.180001,3067900,110.900003
2014-11-12,22.17,22.25,21.24,21.660001,1889200,108.300005
2014-11-11,20.960001,22.030001,20.760001,21.19,2108700,105.949999
2014-11-10,22.75,22.85,20.880001,21.260001,2966900,106.300005
2014-11-07,23.57,24.12,22.860001,22.980001,2420900,114.900003
2014-11-06,24.60,25.530001,23.44,23.660001,2447600,118.300005
2014-11-05,24.67,25.89,24.610001,24.910001,1634800,124.550005
2014-11-04,26.35,27.75,25.430001,25.60,2931300,128.000002
2014-11-03,25.080001,26.50,24.80,25.910001,2069900,129.550005
2014-10-31,24.84,25.979999,24.74,25.10,2108400,125.500002
2014-10-30,27.420002,28.24,25.40,26.410001,2868900,132.050005
2014-10-29,25.610001,27.80,25.310001,26.260001,3506300,131.300005
2014-10-28,28.50,28.59,25.50,25.54,3052300,127.699999
2014-10-27,31.170002,32.25,29.070002,29.39,2503300,146.949999
2014-10-24,30.870002,34.320002,29.80,30.220002,2865100,151.100008
2014-10-23,30.620002,32.00,29.110001,30.95,3795700,154.750002
2014-10-22,29.610001,35.029999,28.910001,34.800001,3944400,174.000003
2014-10-21,32.820002,33.30,29.820002,30.210001,3179200,151.050005
2014-10-20,42.44,42.869999,35.330002,35.570002,2650000,177.850009
2014-10-17,39.509998,43.830002,38.070002,41.869999,3761700,209.349994
2014-10-16,55.53,56.28,43.660001,45.94,4052400,229.70
2014-10-15,49.349998,55.100001,44.000001,44.560001,4694500,222.800006
2014-10-14,42.619999,47.14,37.919999,43.630002,4912000,218.150012
2014-10-13,36.179999,45.500001,34.950001,45.270002,5030700,226.350009
2014-10-10,30.979999,37.650004,29.720002,37.59,4591700,187.95
2014-10-09,26.65,30.810001,26.30,30.610001,3050200,153.050005
2014-10-08,31.579999,32.19,25.80,26.060001,3005100,130.300005
2014-10-07,28.729999,31.379999,28.54,31.29,2635800,156.449999
2014-10-06,25.39,27.69,24.85,27.479999,1882700,137.399996
2014-10-03,28.30,28.65,25.970002,26.64,2192400,133.199999
2014-10-02,31.24,33.04,29.170002,30.329999,2566600,151.649996
2014-10-01,29.65,32.479999,29.520002,30.979999,2516700,154.899996
2014-09-30,29.14,30.110001,28.00,29.629999,2118500,148.149996
2014-09-29,29.210001,29.84,27.55,28.94,2298800,144.699999
2014-09-26,27.760001,28.060001,25.75,26.320002,2253800,131.600008
2014-09-25,25.02,28.960001,25.00,28.229999,4537100,141.149996
2014-09-24,26.00,26.49,24.480001,24.560001,1799700,122.800005
2014-09-23,25.710001,26.35,24.77,26.35,2248700,131.750002
2014-09-22,23.44,24.880001,23.37,24.560001,2825500,122.800005
2014-09-19,22.42,23.54,22.22,22.960001,2302000,114.800005
2014-09-18,23.27,23.50,22.87,22.89,1396700,114.449999
2014-09-17,23.82,24.22,22.59,23.62,2545000,118.10
2014-09-16,27.24,27.320002,23.910001,24.080001,2334300,120.400003
2014-09-15,25.620002,26.99,25.580001,26.660001,1782600,133.300005
2014-09-12,24.45,26.19,24.37,25.42,2090300,127.10
2014-09-11,25.35,25.52,24.27,24.32,1410000,121.60
2014-09-10,24.880001,25.779999,24.20,24.47,1608200,122.35
2014-09-09,23.80,25.05,23.77,24.760001,1633400,123.800005
2014-09-08,23.560001,24.10,23.35,23.55,1364500,117.750002
2014-09-05,24.17,24.95,23.360001,23.42,1763300,117.10
2014-09-04,23.99,24.97,23.360001,24.430001,1857700,122.150003
2014-09-03,24.14,24.92,24.10,24.360001,1403500,121.800005
2014-09-02,24.55,25.32,24.380001,24.95,1161300,124.750002
2014-08-29,24.45,25.17,24.27,24.610001,1819600,123.050005
2014-08-28,25.530001,25.679999,24.480001,24.99,1440000,124.949999
2014-08-27,23.94,24.560001,23.69,24.110001,1121900,120.550005
2014-08-26,23.42,23.99,23.32,23.830001,971200,119.150003
2014-08-25,23.360001,23.780001,23.12,23.42,1231000,117.10
2014-08-22,24.04,24.89,23.60,23.90,1783300,119.500002
2014-08-21,24.02,24.64,23.85,24.110001,1384500,120.550005
2014-08-20,24.24,24.90,23.74,24.00,1806400,120.000002
2014-08-19,23.49,23.92,23.32,23.62,1242100,118.10
2014-08-18,24.39,24.74,24.05,24.10,1564100,120.500002
2014-08-15,25.00,28.870002,24.630001,26.00,3885000,130.000002
2014-08-14,27.179999,31.320002,26.04,26.09,1328600,130.449999
2014-08-13,29.860001,30.260001,27.75,27.879999,1716400,139.399996
2014-08-12,31.610001,32.20,30.45,31.39,1432600,156.949999
2014-08-11,33.330002,33.64,30.110001,31.920002,1713100,159.600008
2014-08-08,37.860001,38.849998,34.479999,34.740003,1995200,173.700015
2014-08-07,34.429999,39.110001,33.880002,37.770002,2875000,188.850009
2014-08-06,37.300001,37.44,33.39,36.200001,2285400,181.000003
2014-08-05,32.80,37.000001,32.04,35.880002,2686100,179.400012
2014-08-04,34.020002,34.94,29.95,31.54,2255500,157.699999
2014-08-01,32.110001,36.130002,29.75,34.729999,3614700,173.649996
2014-07-31,28.929999,32.429999,28.610001,31.70,2799400,158.500002
2014-07-30,25.729999,27.360001,25.60,27.160001,1847500,135.800005
2014-07-29,26.14,26.770002,25.42,26.220002,1417200,131.100008
2014-07-28,26.40,27.870002,26.110001,26.35,1441400,131.750002
2014-07-25,26.00,26.970002,25.929999,26.660001,1298200,133.300005
2014-07-24,25.09,25.960001,25.010001,25.180001,953000,125.900003
2014-07-23,24.780001,25.760001,24.680001,25.480001,1129800,127.400003
2014-07-22,24.90,25.49,24.45,25.060001,1213000,125.300005
2014-07-21,25.49,27.210001,25.34,26.170002,1588600,130.850008
2014-07-18,26.670002,27.05,24.60,25.00,1897900,125.000002
2014-07-17,24.77,29.920002,24.10,28.79,3200600,143.949999
2014-07-16,23.89,25.060001,23.69,24.15,1518100,120.750002
2014-07-15,24.130001,26.220002,23.960001,25.380001,1420800,126.900003
2014-07-14,24.82,24.84,24.05,24.52,966300,122.60
2014-07-11,26.50,26.920002,25.810001,26.010001,1052500,130.050005
2014-07-10,27.529999,27.69,25.85,26.65,1765000,133.250002
2014-07-09,25.14,25.55,24.57,24.89,1201500,124.449999
2014-07-08,25.37,27.00,25.37,25.910001,2096900,129.550005
2014-07-07,24.47,25.20,24.32,25.05,1183700,125.250002
2014-07-03,23.92,24.24,23.680001,24.10,753000,120.500002
2014-07-02,25.130001,25.19,24.27,24.75,1030600,123.750002
2014-07-01,26.15,26.39,24.72,25.310001,1622000,126.550005
2014-06-30,27.10,27.370002,26.060001,26.620002,1203100,133.100008
2014-06-27,28.120002,28.420002,27.10,27.19,965300,135.949999
2014-06-26,26.960001,29.10,26.920002,27.64,1488100,138.199999
2014-06-25,30.110001,30.229999,26.99,27.020002,1550500,135.100008
2014-06-24,27.679999,29.65,26.95,29.160001,1645000,145.800005
2014-06-23,28.29,28.89,27.020002,27.179999,1446400,135.899996
2014-06-20,27.660001,28.629999,27.220002,28.629999,1112200,143.149996
2014-06-19,27.19,28.30,26.779999,27.85,1174500,139.250002
2014-06-18,30.64,30.79,27.520002,27.620002,1550000,138.100008
2014-06-17,32.960001,33.30,30.760001,30.95,1257300,154.750002
2014-06-16,33.529999,34.330002,32.429999,33.169999,1191100,165.849993
2014-06-13,33.94,35.099997,32.599997,33.30,1275000,166.500002
2014-06-12,31.810001,35.599997,31.60,34.59,2344700,172.95
2014-06-11,31.20,32.360001,30.729999,31.420002,1219400,157.100008
2014-06-10,31.520002,31.879999,30.04,30.120002,951800,150.600008
2014-06-09,30.19,31.35,29.55,31.160001,911000,155.800005
2014-06-06,32.229999,32.29,30.39,30.429999,1514000,152.149996
2014-06-05,35.520002,36.220002,33.599997,33.800001,1420000,169.000003
2014-06-04,37.599998,37.84,36.029999,36.550001,796800,182.750003
2014-06-03,37.410001,37.810001,36.919999,37.229999,553800,186.149997
2014-06-02,37.450001,38.19,36.869999,36.979999,625900,184.899997
2014-05-30,37.520002,37.94,37.349998,37.349998,610800,186.749988
2014-05-29,37.500001,38.099998,37.110001,37.570002,956600,187.850009
2014-05-28,38.14,38.979999,37.560001,37.800001,758700,189.000003
2014-05-27,39.080002,39.410001,38.000001,38.050001,769400,190.250003
2014-05-23,41.130002,41.240003,40.320002,40.59,395100,202.95
2014-05-22,41.300001,41.720002,40.520002,41.099998,532300,205.499988
2014-05-21,41.800001,42.050001,40.860001,41.19,789200,205.95
2014-05-20,43.099998,44.330002,42.080002,42.479999,1013300,212.399997
2014-05-19,44.919999,45.000001,43.220002,43.330002,524200,216.650012
2014-05-16,45.830003,46.94,44.369999,44.500001,884100,222.500003
2014-05-15,46.220002,48.740003,45.849998,46.509998,1294700,232.549991
2014-05-14,46.490003,46.849998,44.770002,45.669999,779700,228.349994
2014-05-13,45.64,46.300001,45.179999,46.09,587800,230.45
2014-05-12,47.599998,47.900004,45.619999,45.849998,796800,229.249988
2014-05-09,50.68,52.000001,48.78,48.78,639900,243.899998
2014-05-08,50.770002,51.659998,48.740003,51.04,907700,255.200001
2014-05-07,52.500001,54.240003,50.700001,50.79,955500,253.950001
2014-05-06,52.600001,53.290003,51.450001,52.800001,753500,264.000004
2014-05-05,54.919996,55.600001,52.119996,52.150001,708900,260.750004
2014-05-02,53.119996,54.580006,52.600001,53.459998,723600,267.299992
2014-05-01,54.28,54.659998,53.009998,53.919996,540300,269.59998
2014-04-30,54.300001,54.970002,53.200001,53.900001,704700,269.500004
2014-04-29,55.290003,55.810004,53.759998,53.840003,723600,269.200016
2014-04-28,57.540003,59.650001,55.689997,55.759998,1063200,278.799992
2014-04-25,58.240003,60.520002,58.000001,58.359998,1101300,291.799992
2014-04-24,55.550001,58.189997,55.359998,57.409998,869000,287.049992
2014-04-23,56.200001,56.93,55.650001,56.140003,514400,280.700016
2014-04-22,56.300001,56.720002,54.919996,55.600001,597800,278.000004
2014-04-21,58.009998,58.150001,55.720002,55.909998,617900,279.549992
2014-04-17,60.159998,60.900001,57.810005,58.159998,776900,290.799992
2014-04-16,62.080006,63.900001,59.669996,59.850001,919400,299.250004
2014-04-15,65.120002,71.720002,63.540003,64.470002,1644600,322.350011
2014-04-14,64.550007,70.300007,64.080006,65.989997,1016300,329.949987
2014-04-11,64.709999,68.739997,62.810005,67.000001,1672100,335.000005
2014-04-10,56.500001,63.500001,56.270002,63.050001,1475200,315.250005
2014-04-09,57.890003,59.43,56.140003,56.220002,838500,281.10001
2014-04-08,61.000001,63.150001,59.169996,59.240003,824600,296.200017
2014-04-07,60.109998,63.209999,59.220002,61.619996,1289500,308.09998
2014-04-04,54.600001,60.290003,54.540003,58.919996,1380100,294.59998
2014-04-03,56.810005,58.169996,56.369996,56.490003,683400,282.450016
2014-04-02,56.119996,57.820002,55.830006,56.720002,590700,283.60001
2014-04-01,59.709998,59.709998,55.830006,55.98,815800,279.899998
2014-03-31,62.759998,62.840003,59.820002,59.909998,914900,299.549992
2014-03-28,64.600001,65.78,63.330006,63.840003,942700,319.200017
2014-03-27,66.769996,68.470002,65.309999,65.400001,1033100,327.000005
2014-03-26,63.560005,67.100001,63.409999,67.019996,1138200,335.099981
2014-03-25,64.989997,67.18,64.43,64.800007,993900,324.000035
2014-03-24,65.699995,69.850001,65.040003,66.580006,1153600,332.900029
2014-03-21,63.700001,66.870002,63.250001,66.209999,974600,331.049993
2014-03-20,67.000001,68.000001,64.669996,65.440003,708700,327.200017
2014-03-19,64.100001,70.609999,62.600001,66.089997,1418200,330.449987
2014-03-18,66.000001,66.800007,63.630006,63.750001,835100,318.750005
2014-03-17,72.000001,72.160005,68.339997,69.100001,799100,345.500005
2014-03-14,75.209999,78.809999,72.359999,76.199995,1536800,380.999975
2014-03-13,65.050007,74.260005,64.800007,72.199995,1518400,360.999975
2014-03-12,69.720002,70.699995,66.209999,66.790003,809900,333.950017
2014-03-11,64.949995,67.750001,63.250001,66.88,883300,334.399999
2014-03-10,66.660005,69.400001,64.739997,65.040003,855200,325.200017
2014-03-07,62.009998,66.980006,62.000001,65.609999,1186400,328.049993
2014-03-06,63.209999,64.830006,62.459998,62.970002,725200,314.850011
2014-03-05,63.850001,65.709999,62.850001,63.750001,603900,318.750005
2014-03-04,65.359999,66.080006,63.500001,63.919996,912000,319.59998
