Date,Open,High,Low,Close,Volume,Adj Close
2015-03-13,15499.99,15899.95,15400.00,15699.97,726800,14272.70
2015-03-12,15200.02,15699.97,15000.04,15699.97,763200,14272.70
2015-03-11,15599.98,15699.97,15400.00,15400.00,842700,14000.00
2015-03-10,15100.03,16100.04,15000.04,15799.96,1145200,14363.60
2015-03-09,15699.97,15799.96,14799.95,15400.00,3023900,14000.00
2015-03-06,16699.98,16799.97,15699.97,15899.95,2076800,14454.50
2015-03-05,17899.97,17899.97,16599.99,16699.98,2420200,15181.80
2015-03-04,16300.02,16300.02,16300.02,16300.02,626800,14818.20
2015-03-03,19700.01,20299.95,18700.00,19700.01,1942500,17909.10
2015-03-02,19700.01,20400.05,19600.02,19899.99,1236900,18090.90
2015-02-27,20099.97,21099.98,18700.00,20099.97,2701200,18272.70
2015-02-26,20700.02,21299.96,19600.02,19999.98,2077100,18181.80
2015-02-25,22099.99,23299.98,20500.04,20900.00,1893800,19000.00
2015-02-24,22700.04,22700.04,22700.04,22700.04,000,20636.40
2015-02-23,22700.04,22700.04,22700.04,22700.04,000,20636.40
2015-02-20,22700.04,22700.04,22700.04,22700.04,000,20636.40
2015-02-19,22700.04,22700.04,22700.04,22700.04,000,20636.40
2015-02-18,22700.04,22700.04,22700.04,22700.04,000,20636.40
2015-02-13,23000.01,23299.98,22600.05,22700.04,630800,20636.40
2015-02-12,23199.99,24100.01,23000.01,23299.98,587200,21181.80
2015-02-11,21600.04,23599.95,21199.97,23599.95,507500,21454.50
2015-02-10,24499.97,24499.97,22000.00,22600.05,1114000,20545.50
2015-02-09,25000.03,25499.98,23399.97,23599.95,739600,21454.50
2015-02-06,24499.97,25900.05,24499.97,25000.03,473200,22727.30
2015-02-05,25599.97,25900.05,24699.95,24900.04,1145700,22636.40
2015-02-04,27200.03,27200.03,25799.95,25900.05,674800,23545.50
2015-02-03,27000.05,29700.00,27000.05,27200.03,414300,24727.30
2015-02-02,27000.05,30300.05,27000.05,27699.98,459300,25181.80
2015-01-30,26599.98,28200.04,26499.99,27799.97,672900,25272.70
2015-01-29,25499.98,27599.99,25000.03,27599.99,617000,25090.90
2015-01-28,25499.98,26499.99,25399.99,26000.04,332500,23636.40
2015-01-27,26699.97,26899.95,25399.99,26000.04,1094700,23636.40
2015-01-26,26899.95,27599.99,25499.98,26699.97,593800,24272.70
2015-01-23,26499.99,26599.98,25300.00,26499.99,808900,24090.90
2015-01-22,25699.96,26000.04,25000.03,25499.98,382200,23181.80
2015-01-21,25599.97,26899.95,25499.98,25599.97,611600,23272.70
2015-01-20,25599.97,26100.03,25399.99,25599.97,471300,23272.70
2015-01-19,26100.03,26899.95,25399.99,26200.02,519300,23818.20
2015-01-16,27200.03,27799.97,26000.04,26100.03,1124100,23727.30
2015-01-15,24399.98,26799.96,23800.04,26799.96,1646900,24363.60
2015-01-14,23000.01,24800.05,23000.01,24399.98,1244400,22181.80
2015-01-13,22000.00,24299.99,21500.05,23900.03,790900,21727.30
2015-01-12,25499.98,25499.98,22700.04,23000.01,575600,20909.10
2015-01-09,25000.03,25900.05,24399.98,25000.03,499700,22727.30
2015-01-08,23499.96,26100.03,23499.96,24399.98,840000,22181.80
2015-01-07,24599.96,24599.96,23000.01,24100.01,1192000,21909.10
2015-01-06,19999.98,22399.96,18999.97,22399.96,964900,20363.60
2015-01-05,19999.98,20999.99,19999.98,20400.05,359800,18545.50
2015-01-02,20500.04,20500.04,20500.04,20500.04,000,18636.40
2015-01-01,20500.04,20500.04,20500.04,20500.04,000,18636.40
2014-12-31,19300.05,21199.97,19300.05,20500.04,722400,18636.40
2014-12-30,18999.97,20900.00,17699.99,19899.99,1104600,18090.90
2014-12-29,19999.98,21700.03,18700.00,19300.05,1318800,17545.50
2014-12-26,21700.03,22199.98,20600.03,20700.02,635600,18818.20
2014-12-25,23000.01,23000.01,22099.99,22299.97,981800,20272.70
2014-12-24,24200.00,24299.99,22399.96,22800.03,1430700,20727.30
2014-12-23,19999.98,22399.96,19999.98,22399.96,1368000,20363.60
2014-12-22,19999.98,20900.00,19500.03,20400.05,913600,18545.50
2014-12-19,20999.99,21299.96,19600.02,20299.95,470200,18454.50
2014-12-18,19999.98,21399.95,19999.98,21299.96,601300,19363.60
2014-12-17,20099.97,21500.05,19500.03,19899.99,1228400,18090.90
2014-12-16,22499.95,23100.00,20999.99,21199.97,777300,19272.70
2014-12-15,23499.96,24100.01,22800.03,23299.98,1156400,21181.80
2014-12-12,21399.95,23399.97,20900.00,23100.00,1013200,21000.00
2014-12-11,22600.05,23399.97,21099.98,21500.05,955600,19545.50
2014-12-10,24000.02,24499.97,23299.98,23399.97,489600,21272.70
2014-12-09,28600.00,28600.00,25799.95,25799.95,517800,23454.50
2014-12-08,30600.02,31600.03,28600.00,28600.00,333400,26000.00
2014-12-05,32199.97,33399.96,31500.04,31600.03,342400,28727.30
2014-12-04,34199.99,36499.98,33900.02,34499.96,735900,31363.60
